O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,Job Zone,Active_Learning_Importance,Active_Learning_Level,Critical_Thinking_Importance,Critical_Thinking_Level,Learning_Strategies_Importance,Learning_Strategies_Level,Monitoring_Importance,Monitoring_Level,Active_Listening_Importance,Active_Listening_Level,Mathematics_Importance,Mathematics_Level,Programming_Importance,Programming_Level,Reading_Comprehension_Importance,Reading_Comprehension_Level,Science_Importance,Science_Level,Speaking_Importance,Speaking_Level,Writing_Importance,Writing_Level,degree_of_automation_context,importance_of_being_exact_or_accurate_context,importance_of_repeating_same_tasks_context,structured_versus_unstructured_work_context
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.1578947368421052,0.5350877192982456,0.912280701754386,0.3859649122807017,0.5701754385964912,0.7543859649122806,4,63,54,60,54,44,43,53,45,78,59,47,41.0,25,14.0,69,59,13,9.0,81,57,60,52,0.29,0.84,0.45,0.93
41-4011.07,Solar Sales Representatives and Assessors,0.0,0.4615384615384615,0.9230769230769232,0.3846153846153846,0.576923076923077,0.7692307692307693,3,53,48,63,54,38,36,53,48,72,54,44,46.0,16,11.0,63,55,10,13.0,75,55,56,48,0.31,0.81,0.42,0.91
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.2413793103448275,0.6206896551724138,1.0,0.4827586206896551,0.7068965517241379,0.9310344827586208,4,53,46,63,54,31,30,53,46,75,57,31,32.0,13,7.0,60,54,0,0.0,75,57,56,46,0.36,0.69,0.61,0.9
41-9011.00,Demonstrators and Product Promoters,0.0512820512820512,0.1282051282051282,0.2051282051282051,0.2051282051282051,0.3974358974358974,0.5897435897435898,2,47,43,50,43,44,39,50,45,72,52,28,27.0,3,0.0,56,46,0,0.0,72,55,50,43,0.11,0.59,0.48,0.66
41-9012.00,Models,0.1333333333333333,0.2333333333333333,0.3333333333333333,0.0666666666666666,0.4,0.7333333333333334,2,22,23,41,27,3,0,22,25,44,37,6,0.0,0,0.0,38,29,0,0.0,44,30,25,29,0.08,0.44,0.39,0.42
41-9021.00,Real Estate Brokers,0.0,0.5,1.0,0.125,0.421875,0.71875,4,66,54,72,55,38,29,53,48,72,57,47,43.0,13,7.0,72,59,3,0.0,75,57,60,50,0.43,0.76,0.51,0.96
41-9022.00,Real Estate Sales Agents,0.0,0.4375,0.875,0.2857142857142857,0.4107142857142857,0.5357142857142857,3,53,46,66,57,38,34,50,43,75,57,53,46.0,16,9.0,60,57,3,0.0,75,57,60,50,0.31,0.76,0.48,0.93
41-9031.00,Sales Engineers,0.1590909090909091,0.5113636363636364,0.8636363636363636,0.3181818181818182,0.5340909090909091,0.75,4,66,55,75,57,50,50,50,52,72,61,50,54.0,28,27.0,75,68,31,32.0,75,59,69,57,0.25,0.62,0.46,0.76
41-9041.00,Telemarketers,0.611111111111111,0.8055555555555555,1.0,0.2222222222222222,0.5277777777777778,0.8333333333333333,2,22,21,47,48,10,7,38,34,75,52,13,9.0,3,0.0,53,46,3,0.0,81,52,35,37,0.52,0.7,0.65,0.61
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.1739130434782608,0.2608695652173913,0.3478260869565217,0.5217391304347826,0.5217391304347826,0.5217391304347826,1,41,37,47,45,31,29,44,41,60,45,22,16.0,16,9.0,50,39,0,0.0,75,48,47,39,0.22,0.49,0.26,0.94
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,0.0833333333333333,0.4895833333333333,0.8958333333333333,0.2291666666666666,0.53125,0.8333333333333333,3,69,54,72,55,66,54,75,57,75,55,44,39.0,22,14.0,75,54,0,0.0,75,57,69,54,0.33,0.81,0.52,0.85
43-2011.00,"Switchboard Operators, Including Answering Service",0.5161290322580645,0.6290322580645161,0.7419354838709677,0.3870967741935484,0.4838709677419355,0.5806451612903225,2,41,32,47,39,28,29,47,34,72,43,19,20.0,13,7.0,50,43,0,0.0,75,39,50,34,0.43,0.87,0.74,0.74
43-2021.00,Telephone Operators,0.8421052631578947,0.894736842105263,0.9473684210526316,0.3684210526315789,0.5526315789473684,0.7368421052631579,2,35,29,50,46,28,27,41,34,75,50,22,20.0,16,9.0,50,39,0,0.0,75,48,35,36,0.66,0.93,0.97,0.27
43-3011.00,Bill and Account Collectors,0.3928571428571428,0.6964285714285714,1.0,0.1071428571428571,0.4285714285714285,0.75,2,47,39,53,50,28,30,50,41,72,52,41,37.0,6,0.0,53,52,0,0.0,72,52,56,45,0.47,0.76,0.83,0.59
43-3021.00,Billing and Posting Clerks,0.6904761904761905,0.7738095238095237,0.8571428571428571,0.1904761904761904,0.4166666666666666,0.6428571428571428,2,45,38,53,45,28,29,49,37,63,48,42,37.0,25,17.0,58,46,0,0.0,59,44,44,42,0.35,0.9,0.91,0.78
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",0.6046511627906976,0.8023255813953488,1.0,0.1395348837209302,0.313953488372093,0.4883720930232558,3,44,45,56,46,25,27,50,41,56,54,60,48.0,10,5.0,56,54,3,0.0,53,45,53,45,0.34,0.92,0.91,0.7
43-3041.00,Gambling Cage Workers,0.3870967741935484,0.4193548387096774,0.4516129032258064,0.3225806451612903,0.4193548387096774,0.5161290322580645,2,31,32,50,46,28,30,50,43,60,46,63,41.0,6,0.0,50,43,0,0.0,69,45,50,43,0.47,0.87,0.79,0.52
43-3051.00,Payroll and Timekeeping Clerks,0.6756756756756757,0.8378378378378379,1.0,0.1621621621621621,0.4864864864864865,0.8108108108108109,2,44,41,53,45,35,36,50,41,69,48,50,43.0,16,9.0,69,54,6,0.0,56,45,53,45,0.51,0.97,0.98,0.87
43-3061.00,Procurement Clerks,0.2571428571428571,0.6142857142857142,0.9714285714285714,0.2571428571428571,0.4571428571428571,0.6571428571428571,3,56,50,66,52,31,32,63,48,69,57,47,34.0,10,7.0,75,55,0,0.0,75,54,69,46,0.45,0.89,0.85,0.89
43-3071.00,Tellers,0.3125,0.5416666666666666,0.7708333333333333,0.2291666666666666,0.3333333333333333,0.4375,2,47,43,53,46,31,36,53,45,63,52,50,39.0,6,0.0,53,46,0,0.0,56,43,50,43,0.36,0.95,0.93,0.69
43-4011.00,Brokerage Clerks,0.5333333333333333,0.7666666666666666,1.0,0.7333333333333333,0.8,0.8666666666666667,3,50,43,60,52,41,39,53,43,72,55,50,50.0,25,25.0,69,54,0,0.0,72,52,53,50,0.57,0.93,0.88,0.78
43-4021.00,Correspondence Clerks,0.9642857142857142,0.9642857142857142,0.9642857142857142,0.5714285714285714,0.7321428571428571,0.8928571428571428,2,41,39,69,54,38,32,44,37,69,55,44,34.0,13,7.0,72,55,10,5.0,60,48,75,57,0.36,0.85,0.82,0.82
43-4031.00,"Court, Municipal, and License Clerks",0.4363636363636363,0.7,0.9636363636363636,0.3090909090909091,0.5909090909090908,0.8727272727272727,2,48,43,53,49,29,27,52,43,68,52,34,29.0,7,0.0,65,53,12,0.0,66,52,63,50,0.46,0.86,0.82,0.75
43-4041.00,"Credit Authorizers, Checkers, and Clerks",0.35,0.65,0.95,0.25,0.5750000000000001,0.9,2,53,43,64,50,34,32,52,43,78,54,31,,5,0.0,66,52,3,0.0,72,51,61,49,0.49,0.93,0.83,0.88
43-4051.00,Customer Service Representatives,0.1363636363636363,0.5681818181818182,1.0,0.5454545454545454,0.7045454545454546,0.8636363636363636,2,50,41,53,46,41,41,50,43,72,54,25,30.0,13,9.0,60,48,0,0.0,72,54,44,43,0.46,0.85,0.83,0.77
43-4061.00,"Eligibility Interviewers, Government Programs",0.4,0.68,0.96,0.28,0.62,0.96,3,50,43,69,54,44,34,50,45,78,57,25,25.0,10,7.0,72,57,10,5.0,88,57,69,52,0.44,0.8,0.75,0.73
43-4071.00,File Clerks,0.6764705882352942,0.7941176470588235,0.9117647058823528,0.1764705882352941,0.4705882352941176,0.7647058823529411,2,44,32,50,43,28,30,50,32,53,43,25,30.0,13,9.0,69,43,0,0.0,50,43,50,43,0.26,0.9,0.67,0.69
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",0.2051282051282051,0.5,0.7948717948717948,0.2051282051282051,0.3974358974358974,0.5897435897435898,2,44,32,47,50,41,37,50,43,60,46,41,30.0,19,13.0,50,50,0,0.0,69,43,47,41,0.41,0.79,0.72,0.75
43-4111.00,"Interviewers, Except Eligibility and Loan",0.5172413793103449,0.6724137931034483,0.8275862068965517,0.3103448275862069,0.4310344827586206,0.5517241379310345,3,47,43,56,46,47,41,50,45,75,57,31,30.0,22,16.0,63,52,0,0.0,72,57,56,48,0.41,0.92,0.91,0.69
43-4121.00,"Library Assistants, Clerical",0.3275862068965517,0.5344827586206896,0.7413793103448276,0.2413793103448275,0.4396551724137931,0.6379310344827586,2,31,30,50,41,38,30,47,39,56,43,28,30.0,13,7.0,56,46,0,0.0,50,43,50,43,0.32,0.79,0.68,0.75
43-4131.00,Loan Interviewers and Clerks,0.1875,0.59375,1.0,0.125,0.5,0.875,3,60,50,69,57,41,39,50,43,78,57,53,45.0,19,16.0,72,57,3,0.0,75,57,66,55,0.49,0.93,0.83,0.87
43-4141.00,New Accounts Clerks,0.28,0.56,0.8400000000000001,0.52,0.6,0.68,3,44,37,53,50,38,30,53,43,75,57,47,43.0,16,11.0,63,52,0,0.0,75,55,50,43,0.51,0.92,0.86,0.62
43-4151.00,Order Clerks,0.4285714285714285,0.7142857142857143,1.0,0.4285714285714285,0.6,0.7714285714285714,2,53,43,56,52,35,30,56,39,75,46,50,41.0,13,7.0,72,48,3,0.0,72,46,53,41,0.41,0.8,0.81,0.82
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",0.2758620689655172,0.6206896551724138,0.9655172413793104,0.1379310344827586,0.4655172413793103,0.7931034482758621,3,50,45,60,52,38,41,60,50,75,57,25,29.0,19,11.0,75,57,3,0.0,69,54,63,52,0.39,0.93,0.84,0.81
43-4171.00,Receptionists and Information Clerks,0.2,0.5333333333333333,0.8666666666666667,0.4333333333333333,0.5833333333333334,0.7333333333333333,2,50,34,56,45,35,34,44,36,66,48,28,30.0,10,5.0,56,46,0,0.0,66,43,56,45,0.47,0.81,0.84,0.74
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,0.1142857142857142,0.4571428571428571,0.7999999999999999,0.3714285714285714,0.5285714285714286,0.6857142857142857,2,50,43,60,52,41,37,50,41,75,57,41,36.0,22,13.0,63,45,0,0.0,75,46,53,43,0.65,0.92,0.98,0.42
43-5011.00,Cargo and Freight Agents,0.2424242424242424,0.4696969696969697,0.696969696969697,0.0909090909090909,0.2727272727272727,0.4545454545454546,2,44,39,56,52,25,27,50,45,63,43,31,36.0,10,5.0,56,45,0,0.0,66,43,50,43,0.21,0.67,0.47,0.84
43-5011.01,Freight Forwarders,0.1698113207547169,0.5849056603773585,1.0,0.3396226415094339,0.5849056603773585,0.830188679245283,2,53,45,56,48,41,43,63,46,56,48,50,43.0,13,11.0,63,46,0,0.0,60,48,60,46,0.47,0.86,0.73,0.86
43-5021.00,Couriers and Messengers,0.2413793103448275,0.3103448275862069,0.3793103448275862,0.0,0.1551724137931034,0.3103448275862069,2,41,32,50,37,28,27,44,30,56,41,38,30.0,0,0.0,50,41,3,0.0,56,37,50,39,0.34,0.79,0.62,0.79
43-5031.00,Public Safety Telecommunicators,0.40625,0.65625,0.90625,0.4375,0.59375,0.75,2,56,43,69,55,44,43,60,45,81,59,31,27.0,19,13.0,66,52,13,9.0,81,59,53,46,0.34,0.96,0.9,0.68
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",0.3478260869565217,0.6739130434782609,1.0,0.3478260869565217,0.6521739130434783,0.9565217391304348,2,50,41,53,54,44,39,72,46,75,55,28,29.0,10,5.0,69,46,3,0.0,75,55,53,41,0.36,0.9,0.88,0.82
43-5041.00,"Meter Readers, Utilities",0.3333333333333333,0.4374999999999999,0.5416666666666666,0.0833333333333333,0.3541666666666666,0.625,2,44,30,50,39,35,36,47,41,50,43,35,30.0,22,13.0,50,41,3,0.0,50,43,41,39,0.41,0.83,0.73,0.64
43-5051.00,Postal Service Clerks,0.1481481481481481,0.3148148148148147,0.4814814814814814,0.1481481481481481,0.2777777777777778,0.4074074074074074,2,41,29,50,46,28,29,50,36,60,45,44,36.0,16,9.0,53,45,0,0.0,56,43,47,43,0.39,0.82,0.74,0.48
43-5052.00,Postal Service Mail Carriers,0.2051282051282051,0.2307692307692307,0.2564102564102564,0.1794871794871795,0.3461538461538461,0.5128205128205128,2,25,29,50,39,19,16,41,32,50,43,16,16.0,0,0.0,41,41,0,0.0,50,39,28,30,0.36,0.88,0.82,0.42
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.1,0.1,0.1,0.05,0.125,0.2,2,28,29,50,37,28,30,53,39,47,39,25,20.0,16,9.0,50,39,0,0.0,50,37,31,27,0.68,0.76,0.67,0.53
43-5061.00,"Production, Planning, and Expediting Clerks",0.2692307692307693,0.5961538461538461,0.9230769230769232,0.1538461538461538,0.5192307692307693,0.8846153846153847,3,41,41,60,55,38,36,60,50,72,54,41,36.0,16,9.0,72,57,6,0.0,66,48,60,45,0.4,0.86,0.69,0.8
43-5071.00,"Shipping, Receiving, and Inventory Clerks",0.2857142857142857,0.5,0.7142857142857142,0.1904761904761904,0.3571428571428571,0.5238095238095237,2,35,30,50,43,28,32,50,43,53,43,31,32.0,16,9.0,53,45,0,0.0,56,43,41,39,0.44,0.86,0.84,0.84
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.2068965517241379,0.293103448275862,0.3793103448275862,0.1724137931034483,0.2758620689655172,0.3793103448275862,2,44,39,60,43,44,36,53,45,50,43,47,39.0,19,16.0,56,43,13,11.0,53,43,47,43,0.34,0.88,0.79,0.63
43-6011.00,Executive Secretaries and Executive Administrative Assistants,0.3783783783783784,0.6486486486486487,0.918918918918919,0.6216216216216217,0.7432432432432433,0.8648648648648649,3,53,45,56,54,47,43,53,52,75,57,44,32.0,22,18.0,75,57,10,5.0,72,55,69,54,0.27,0.88,0.71,0.92
43-6012.00,Legal Secretaries and Administrative Assistants,0.3913043478260869,0.6956521739130435,1.0,0.5217391304347826,0.7608695652173912,1.0,3,44,39,53,45,31,29,50,43,69,57,25,29.0,10,7.0,72,55,0,0.0,69,46,72,55,0.25,0.78,0.84,0.84
43-6013.00,Medical Secretaries and Administrative Assistants,0.3333333333333333,0.6666666666666666,1.0,0.3703703703703703,0.611111111111111,0.8518518518518519,2,31,32,53,43,28,30,50,41,72,50,28,29.0,10,5.0,63,45,3,0.0,75,52,53,43,0.28,0.88,0.9,0.76
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.3846153846153846,0.6442307692307693,0.903846153846154,0.3653846153846154,0.5673076923076923,0.7692307692307693,2,47,43,50,52,28,27,53,46,75,54,25,23.0,16,11.0,72,55,0,0.0,75,52,69,50,0.2,0.81,0.83,0.82
43-9021.00,Data Entry Keyers,0.8571428571428571,0.8928571428571428,0.9285714285714284,0.2142857142857142,0.4999999999999999,0.7857142857142857,2,44,30,47,41,28,30,56,32,60,43,25,29.0,19,14.0,66,48,0,0.0,47,43,50,43,0.46,0.97,0.95,0.81
43-9022.00,Word Processors and Typists,0.7027027027027027,0.7432432432432433,0.7837837837837838,0.1891891891891892,0.4864864864864865,0.7837837837837838,2,31,29,44,36,22,21,50,34,56,45,41,36.0,19,13.0,63,50,0,0.0,50,41,56,46,0.33,0.92,0.91,0.82
43-9031.00,Desktop Publishers,0.3225806451612903,0.6451612903225806,0.967741935483871,0.032258064516129,0.4838709677419355,0.935483870967742,3,50,43,69,55,47,43,50,50,63,54,25,30.0,41,37.0,69,57,0,0.0,63,52,53,52,0.31,0.86,0.57,0.76
43-9041.00,Insurance Claims and Policy Processing Clerks,0.6666666666666666,0.8333333333333333,1.0,0.2619047619047618,0.5119047619047619,0.7619047619047619,2,45,37,58,50,30,29,45,39,69,54,45,42.0,16,10.0,64,53,2,0.0,64,54,56,43,0.56,0.88,0.87,0.77
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",0.1081081081081081,0.2162162162162162,0.3243243243243243,0.054054054054054,0.1216216216216216,0.1891891891891892,2,31,30,50,41,28,29,50,41,47,39,31,29.0,13,7.0,50,37,3,0.0,50,39,47,39,0.49,0.87,0.81,0.85
43-9061.00,"Office Clerks, General",0.3636363636363636,0.5757575757575758,0.7878787878787878,0.2121212121212121,0.5,0.7878787878787878,2,44,39,50,43,28,32,47,41,69,50,28,30.0,6,0.0,69,50,0,0.0,66,43,53,45,0.28,0.9,0.81,0.68
43-9071.00,"Office Machine Operators, Except Computer",0.2941176470588235,0.3970588235294117,0.5,0.0,0.1764705882352941,0.3529411764705882,2,44,37,50,37,25,29,50,43,50,41,38,29.0,19,13.0,53,41,0,0.0,50,43,47,39,0.36,0.69,0.55,0.57
43-9081.00,Proofreaders and Copy Markers,0.95,0.975,1.0,0.2,0.6000000000000001,1.0,4,38,34,50,43,25,20,47,39,53,45,22,14.0,6,0.0,81,61,3,0.0,56,45,66,57,0.35,0.97,0.92,0.56
43-9111.00,Statistical Assistants,0.8260869565217391,0.8913043478260869,0.9565217391304348,0.3478260869565217,0.6739130434782609,1.0,4,66,54,69,55,47,43,50,43,60,52,85,70.0,50,50.0,69,57,28,36.0,60,54,63,54,0.41,0.87,0.61,0.74
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.1403508771929824,0.2807017543859649,0.4210526315789473,0.0,0.1578947368421052,0.3157894736842105,3,54,47,67,51,51,45,69,54,70,53,42,38.0,11,0.0,56,53,33,30.0,67,52,52,48,0.31,0.72,0.48,0.79
45-2011.00,Agricultural Inspectors,0.0833333333333333,0.2916666666666666,0.5,0.125,0.2916666666666666,0.4583333333333333,2,56,48,66,57,47,43,69,59,69,52,41,39.0,13,7.0,69,57,44,39.0,63,55,53,52,0.34,0.91,0.73,0.74
45-2021.00,Animal Breeders,0.0909090909090909,0.1666666666666666,0.2424242424242424,0.0303030303030303,0.0757575757575757,0.1212121212121212,2,50,39,56,46,28,29,50,43,50,43,28,30.0,13,7.0,47,41,50,41.0,50,39,44,39,0.08,0.59,0.33,0.94
45-2041.00,"Graders and Sorters, Agricultural Products",0.1,0.1,0.1,0.0,0.05,0.1,1,28,21,38,32,16,13,47,30,44,32,16,13.0,0,0.0,31,23,6,0.0,44,32,31,20,0.33,0.64,0.26,0.41
45-2091.00,Agricultural Equipment Operators,0.0,0.0,0.0,0.0,0.0,0.0,1,31,27,47,39,19,14,44,32,50,41,22,16.0,0,0.0,31,27,16,9.0,44,37,28,25,0.26,0.68,0.35,0.72
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0714285714285714,0.1428571428571428,1,33,33,47,37,30,31,45,39,45,36,17,17.0,0,0.0,36,30,16,11.0,45,33,33,30,0.42,0.61,0.32,0.65
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0.0,0.0625,0.125,0.0,0.078125,0.15625,2,47,34,60,43,28,30,56,46,53,43,28,25.0,0,0.0,50,39,22,20.0,50,41,41,39,0.21,0.59,0.44,0.73
45-3031.00,Fishing and Hunting Workers,0.0,0.043859649122807,0.087719298245614,0.0,0.0087719298245614,0.0175438596491228,1,41,31,50,42,30,30,42,43,49,37,20,18.0,0,0.0,41,37,19,17.0,49,38,30,31,0.27,0.51,0.48,0.81
45-4011.00,Forest and Conservation Workers,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0652173913043478,0.1304347826086956,3,50,37,53,45,47,37,53,45,53,41,38,30.0,16,9.0,47,45,25,21.0,56,43,47,36,0.13,0.66,0.51,0.8
45-4021.00,Fallers,0.0,0.03125,0.0625,0.125,0.125,0.125,1,35,29,56,43,10,11,56,39,47,34,35,21.0,0,0.0,25,25,19,18.0,41,34,22,18,0.12,0.78,0.38,0.9
45-4022.00,Logging Equipment Operators,0.1875,0.1875,0.1875,0.0,0.0625,0.125,1,31,30,47,39,31,29,50,43,50,32,35,27.0,0,0.0,38,32,13,7.0,44,32,44,34,0.29,0.7,0.68,0.71
45-4023.00,Log Graders and Scalers,0.0,0.2105263157894736,0.4210526315789473,0.0,0.1578947368421052,0.3157894736842105,2,50,39,56,43,35,30,50,43,56,41,44,39.0,13,7.0,47,41,19,11.0,53,41,50,43,0.26,0.78,0.67,0.69
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,0.0666666666666666,0.4,0.7333333333333333,0.0,0.2,0.4,3,50,45,66,48,53,43,60,48,69,52,44,43.0,6,0.0,60,52,16,11.0,69,54,50,45,0.15,0.82,0.43,0.91
47-1011.03,Solar Energy Installation Managers,0.0,0.4333333333333333,0.8666666666666667,0.0666666666666666,0.2666666666666666,0.4666666666666667,3,56,46,66,54,50,43,69,52,66,54,41,46.0,19,14.0,63,54,16,13.0,63,52,60,48,0.17,0.81,0.61,0.72
47-2011.00,Boilermakers,0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0,3,50,43,63,45,44,39,53,45,50,43,31,29.0,0,0.0,53,43,25,27.0,47,41,44,41,0.41,0.84,0.61,0.72
47-2021.00,Brickmasons and Blockmasons,0.0,0.0384615384615384,0.0769230769230769,0.0,0.0,0.0,2,47,30,53,43,28,30,50,41,50,39,47,48.0,0,0.0,44,34,19,18.0,50,36,31,30,0.15,0.78,0.4,0.75
47-2022.00,Stonemasons,0.0,0.0,0.0,0.0,0.0,0.0,3,50,37,66,43,38,34,50,39,50,43,41,37.0,0,0.0,47,36,13,11.0,50,37,47,37,0.14,0.66,0.32,0.75
47-2031.00,Carpenters,0.0444444444444444,0.1444444444444444,0.2444444444444444,0.0444444444444444,0.0888888888888888,0.1333333333333333,2,49,39,52,45,36,35,53,42,55,40,41,42.0,0,0.0,52,41,10,0.0,53,39,35,37,0.15,0.83,0.48,0.78
47-2041.00,Carpet Installers,0.0,0.0625,0.125,0.0,0.03125,0.0625,2,41,30,50,41,35,37,53,41,47,30,50,48.0,0,0.0,41,32,0,0.0,47,32,25,25,0.05,0.74,0.38,0.8
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",0.0,0.0,0.0,0.0,0.0,0.0,2,44,36,47,41,28,27,47,45,53,43,28,30.0,0,0.0,35,34,6,0.0,53,37,35,32,0.15,0.8,0.32,0.81
47-2043.00,Floor Sanders and Finishers,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,1,41,32,44,34,28,27,47,39,50,39,25,21.0,0,0.0,41,34,3,0.0,44,32,28,27,0.21,0.84,0.6,0.84
47-2044.00,Tile and Stone Setters,0.025,0.0875,0.15,0.0,0.0375,0.075,2,44,36,56,45,31,32,47,37,53,39,50,45.0,0,0.0,44,39,6,0.0,53,39,35,32,0.04,0.77,0.48,0.69
47-2051.00,Cement Masons and Concrete Finishers,0.0,0.0,0.0,0.0,0.0,0.0,1,28,25,50,34,35,29,56,41,50,32,41,39.0,3,0.0,35,27,6,0.0,53,29,25,27,0.37,0.86,0.52,0.65
47-2053.00,Terrazzo Workers and Finishers,0.0,0.0,0.0,0.0,0.0227272727272727,0.0454545454545454,2,35,30,41,34,28,30,44,37,38,29,35,32.0,0,0.0,28,25,16,9.0,47,29,22,23,0.13,0.83,0.44,0.58
47-2061.00,Construction Laborers,0.0,0.05,0.1,0.0,0.025,0.05,2,28,30,44,37,28,29,41,36,53,43,25,20.0,0,0.0,44,37,13,7.0,56,41,31,29,0.08,0.68,0.41,0.55
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",0.0,0.0,0.0,0.0,0.0,0.0,2,41,30,50,41,31,30,56,41,47,39,25,29.0,0,0.0,38,30,3,0.0,47,32,22,23,0.39,0.62,0.49,0.7
47-2072.00,Pile Driver Operators,0.0,0.0,0.0,0.0,0.0,0.0,2,25,29,47,43,22,23,56,41,50,39,28,20.0,0,0.0,38,32,10,5.0,44,34,31,27,0.15,0.8,0.52,0.63
47-2073.00,Operating Engineers and Other Construction Equipment Operators,0.0434782608695652,0.0543478260869565,0.0652173913043478,0.0,0.0869565217391304,0.1739130434782608,2,47,37,47,43,28,30,53,43,50,43,25,23.0,3,0.0,47,36,13,9.0,47,36,25,27,0.08,0.73,0.35,0.79
47-2081.00,Drywall and Ceiling Tile Installers,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0208333333333333,0.0416666666666666,2,28,29,50,37,25,27,47,37,44,34,31,30.0,0,0.0,44,39,3,0.0,47,32,28,27,0.25,0.86,0.62,0.74
47-2082.00,Tapers,0.0,0.0,0.0,0.0,0.0,0.0,2,31,29,41,34,28,29,47,37,47,37,16,9.0,0,0.0,31,30,3,0.0,47,30,25,29,0.25,0.68,0.35,0.73
47-2111.00,Electricians,0.0975609756097561,0.1463414634146341,0.1951219512195122,0.048780487804878,0.1463414634146341,0.2439024390243902,3,53,46,60,52,50,50,53,50,60,43,50,46.0,0,0.0,50,46,31,30.0,53,45,47,43,0.21,0.83,0.53,0.76
47-2121.00,Glaziers,0.0,0.0833333333333333,0.1666666666666666,0.0,0.03125,0.0625,2,31,30,50,41,28,27,44,43,44,41,31,34.0,0,0.0,50,41,13,7.0,47,39,28,27,0.1,0.86,0.48,0.75
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",0.0,0.05,0.1,0.1,0.1,0.1,2,41,30,50,39,28,29,47,39,50,32,31,27.0,0,0.0,41,32,0,0.0,50,32,28,30,0.17,0.62,0.38,0.62
47-2132.00,"Insulation Workers, Mechanical",0.0,0.0454545454545454,0.0909090909090909,0.0,0.0454545454545454,0.0909090909090909,2,41,39,56,41,31,32,50,43,53,43,25,25.0,0,0.0,47,43,13,9.0,50,39,35,36,0.12,0.65,0.45,0.78
47-2141.00,"Painters, Construction and Maintenance",0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0,0.0285714285714285,0.0571428571428571,2,35,32,50,43,28,20,47,37,50,43,28,27.0,0,0.0,47,39,13,7.0,38,32,28,29,0.27,0.73,0.31,0.53
47-2142.00,Paperhangers,0.0,0.027027027027027,0.054054054054054,0.0,0.0,0.0,2,25,25,47,34,25,25,44,36,50,36,25,20.0,0,0.0,35,34,6,0.0,50,34,25,29,0.16,0.73,0.5,0.77
47-2151.00,Pipelayers,0.0,0.0357142857142857,0.0714285714285714,0.0,0.0,0.0,2,35,30,50,43,28,29,47,39,53,43,28,30.0,0,0.0,47,41,10,7.0,47,43,25,30,0.22,0.9,0.49,0.71
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",0.037037037037037,0.1018518518518518,0.1666666666666666,0.0,0.0555555555555555,0.1111111111111111,3,50,43,59,48,42,39,50,42,55,45,36,38.0,2,0.0,52,44,14,0.0,53,40,38,39,0.17,0.8,0.5,0.78
47-2152.04,Solar Thermal Installers and Technicians,0.0,0.048780487804878,0.0975609756097561,0.048780487804878,0.073170731707317,0.0975609756097561,3,50,45,56,50,38,41,56,46,56,46,38,39.0,16,11.0,60,46,13,,56,45,47,45,0.17,0.8,0.4,0.81
47-2161.00,Plasterers and Stucco Masons,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769,1,44,30,44,37,41,29,47,37,50,32,25,27.0,0,0.0,44,32,3,0.0,47,30,28,32,0.29,0.79,0.33,0.5
47-2171.00,Reinforcing Iron and Rebar Workers,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,2,35,27,50,41,31,29,47,32,41,34,35,32.0,0,0.0,41,30,6,0.0,41,29,22,23,0.22,0.61,0.52,0.62
